first_name,last_name,dob,full_name,normalized_name,normalized_name_df2,nick_name,height,weight,reach,stance,is_active
Omar,Morales,1985-10-17,Omar Morales,omar morales,omar morales,Venezuelan Fighter,71.0,155.0,73.0,Orthodox,False
Omari,Akhmedov,1987-10-12,Omari Akhmedov,omari akhmedov,omari akhmedov,Wolverine,72.0,185.0,73.0,Orthodox,False
Onassis,Parungao,,Onassis Parungao,onassis parungao,onassis parungao,,71.0,200.0,,,False
Orion,Cosce,1994-07-15,Orion Cosce,orion cosce,orion cosce,Galaxy,71.0,170.0,71.0,Switch,False
Orlando,Wiet,,Orlando Wiet,orlando wiet,orlando wiet,The Gladiator,70.0,170.0,,Southpaw,False
Oron,Kahlon,1984-11-04,Oron Kahlon,oron kahlon,oron kahlon,,68.0,135.0,70.0,Orthodox,True
Osamu,Tachihikari,,Osamu Tachihikari,osamu tachihikari,osamu tachihikari,,77.0,300.0,,Orthodox,False
Oscar,Cota,1984-10-15,Oscar Cota,oscar cota,oscar cota,Elevation,72.0,230.0,72.0,Orthodox,True
Oskar,Piechota,1990-01-24,Oskar Piechota,oskar piechota,oskar piechota,Imadlo,72.0,185.0,76.0,Southpaw,False
Otari,Tanzilovi,1998-04-09,Otari Tanzilovi,otari tanzilovi,otari tanzilovi,,70.0,135.0,70.0,Orthodox,False
Otgonbaatar,Boldbaatar,2002-12-25,Otgonbaatar Boldbaatar,otgonbaatar boldbaatar,otgonbaatar boldbaatar,Conqueror,,125.0,,,False
Ottman,Azaitar,1990-02-20,Ottman Azaitar,ottman azaitar,ottman azaitar,Bulldozer,68.0,155.0,71.0,Switch,True
Oumar,Sy,1995-11-21,Oumar Sy,oumar sy,oumar sy,,76.0,205.0,83.0,Orthodox,True
Ovince,Saint Preux,1983-04-08,Ovince Saint Preux,ovince saint preux,ovince saint preux,,75.0,205.0,80.0,Southpaw,False
Ozzy,Diaz,1990-11-22,Ozzy Diaz,ozzy diaz,ozzy diaz,,76.0,185.0,79.0,Orthodox,True
Pablo,Alfonso,1983-05-09,Pablo Alfonso,pablo alfonso,pablo alfonso,The Hurricane,68.0,145.0,,,False
Pablo,Garza,1983-09-16,Pablo Garza,pablo garza,pablo garza,The Scarecrow,73.0,145.0,73.0,Orthodox,False
Pablo,Villaseca,1987-01-26,Pablo Villaseca,pablo villaseca,pablo villaseca,El Gallo,67.0,155.0,,,False
Paddy,Holohan,1988-05-03,Paddy Holohan,paddy holohan,paddy holohan,The Hooligan,70.0,125.0,69.0,Orthodox,False
Paddy,McCorry,1997-12-09,Paddy McCorry,paddy mccorry,paddy mccorry,,,185.0,,,False
Paddy,Pimblett,1995-01-03,Paddy Pimblett,paddy pimblett,paddy pimblett,The Baddy,70.0,155.0,73.0,Orthodox,True
Paige,VanZant,1994-03-26,Paige VanZant,paige vanzant,paige vanzant,12 Gauge,64.0,115.0,65.0,Orthodox,False
Pannie,Kianzad,1991-12-08,Pannie Kianzad,pannie kianzad,pannie kianzad,Banzai,67.0,135.0,66.0,Orthodox,False
Papy,Abedi,1978-06-30,Papy Abedi,papy abedi,papy abedi,Makambo,71.0,185.0,,Southpaw,False
Parker,Porter,1985-04-22,Parker Porter,parker porter,parker porter,,72.0,265.0,75.0,Orthodox,True
Pascal,Krauss,1987-04-19,Pascal Krauss,pascal krauss,pascal krauss,Panzer,73.0,170.0,,Orthodox,False
Pat,Audinwood,1986-04-16,Pat Audinwood,pat audinwood,pat audinwood,Awesomely Awesome,72.0,155.0,,Orthodox,False
Pat,Barry,1979-07-07,Pat Barry,pat barry,pat barry,HD,71.0,235.0,74.0,Orthodox,False
Pat,Benson,,Pat Benson,pat benson,pat benson,,69.0,155.0,,,False
Pat,Curran,1987-08-31,Pat Curran,pat curran,pat curran,Paddy Mike,69.0,145.0,,,False
Pat,Healy,1983-07-20,Pat Healy,pat healy,pat healy,Bam Bam,72.0,155.0,72.0,Orthodox,False
Pat,Miletich,2068-03-09,Pat Miletich,pat miletich,pat miletich,The Croatian Sensation,70.0,170.0,,Orthodox,False
Pat,Pytlik,1989-04-24,Pat Pytlik,pat pytlik,pat pytlik,,72.0,170.0,73.0,Orthodox,False
Pat,Sabatini,1990-11-09,Pat Sabatini,pat sabatini,pat sabatini,,68.0,145.0,70.0,Orthodox,True
Pat,Schilling,1988-08-28,Pat Schilling,pat schilling,pat schilling,Thrilling,68.0,145.0,,Orthodox,False
Patchy,Mix,1993-08-16,Patchy Mix,patchy mix,patchy mix,No Love,71.0,135.0,70.0,Southpaw,False
Patricia,Alujas,1996-05-08,Patricia Alujas,patricia alujas,patricia alujas,The Angel,64.0,115.0,64.0,Orthodox,True
Patricio,Pitbull,1987-07-07,Patricio Pitbull,patricio pitbull,patricio freire,,66.0,145.0,67.0,Orthodox,True
Patrick,Cote,1980-02-29,Patrick Cote,patrick cote,patrick cote,The Predator,71.0,170.0,75.0,Orthodox,False
Patrick,Cummins,1980-11-16,Patrick Cummins,patrick cummins,patrick cummins,Durkin,74.0,205.0,76.0,Orthodox,False
Patrick,Kaase,,Patrick Kaase,patrick kaase,patrick kaase,Kamikaze,69.0,185.0,,,False
Patrick,Murphy,,Patrick Murphy,patrick murphy,patrick murphy,,72.0,170.0,,,False
Patrick,Smith,2063-08-28,Patrick Smith,patrick smith,patrick smith,,74.0,225.0,,Orthodox,False
Patrick,Speight,,Patrick Speight,patrick speight,patrick speight,,73.0,170.0,,Orthodox,False
Patrick,Walsh,1988-11-28,Patrick Walsh,patrick walsh,patrick walsh,The Beast of the East,71.0,185.0,,,False
Patrick,Williams,1981-09-07,Patrick Williams,patrick williams,patrick williams,The Animal,68.0,135.0,73.0,Orthodox,False
Patricky,Freire,1986-06-01,Patricky Freire,patricky freire,patricky freire,Pitbull,67.0,155.0,71.0,,False
Patrik,White,1993-06-11,Patrik White,patrik white,patrik white,Primetime,72.0,155.0,72.0,Orthodox,True
Patryk,Grabowski,1995-11-12,Patryk Grabowski,patryk grabowski,patryk grabowski,Czapla,,205.0,,,False
Paul,Bradley,1983-06-13,Paul Bradley,paul bradley,paul bradley,The Gentleman,69.0,170.0,,Orthodox,False
Paul,Buentello,2074-01-16,Paul Buentello,paul buentello,paul buentello,The Headhunter,74.0,245.0,77.0,Orthodox,False
Paul,Capaldo,1996-12-27,Paul Capaldo,paul capaldo,paul capaldo,,67.0,135.0,,,False
Paul,Craig,1987-11-27,Paul Craig,paul craig,paul craig,Bearjew,75.0,205.0,76.0,Orthodox,False
Paul,Creighton,2070-06-04,Paul Creighton,paul creighton,paul creighton,,66.0,155.0,,Southpaw,False
Paul,Daley,1983-02-21,Paul Daley,paul daley,paul daley,Semtex,69.0,170.0,76.0,Orthodox,False
Paul,Felder,1984-04-25,Paul Felder,paul felder,paul felder,The Irish Dragon,71.0,155.0,70.0,Orthodox,False
Paul,Georgieff,1982-09-22,Paul Georgieff,paul georgieff,paul georgieff,,74.0,170.0,,Orthodox,False
Paul,Herrera,,Paul Herrera,paul herrera,paul herrera,The Bone Crusher,70.0,185.0,,Orthodox,False
Paul,Jones,2063-06-16,Paul Jones,paul jones,paul jones,,69.0,199.0,,Orthodox,False
Paul,Kelly,1984-09-12,Paul Kelly,paul kelly,paul kelly,,69.0,155.0,70.0,Orthodox,False
Paul,Redmond,1986-10-20,Paul Redmond,paul redmond,paul redmond,Redser,70.0,145.0,,Orthodox,False
Paul,Rodriguez,,Paul Rodriguez,paul rodriguez,paul rodriguez,,67.0,155.0,,Orthodox,False
Paul,Ruiz,1987-06-23,Paul Ruiz,paul ruiz,paul ruiz,,66.0,135.0,,,False
Paul,Sass,1988-08-04,Paul Sass,paul sass,paul sass,,72.0,155.0,73.0,Orthodox,False
Paul,Song,,Paul Song,paul song,paul song,,,185.0,,,False
Paul,Taylor,1979-12-15,Paul Taylor,paul taylor,paul taylor,Relentless,72.0,155.0,72.0,Orthodox,False
Paul,Varelans,,Paul Varelans,paul varelans,paul varelans,The Polar Bear,80.0,300.0,,Orthodox,False
Paula,Luna,1999-07-05,Paula Luna,paula luna,paula luna,La Prodigia,62.0,125.0,62.0,Orthodox,False
Pauline,Macias,1988-06-27,Pauline Macias,pauline macias,pauline macias,PITA,64.0,115.0,64.0,Southpaw,True
Paulo,Costa,1991-04-21,Paulo Costa,paulo costa,paulo costa,The Eraser,73.0,185.0,72.0,Orthodox,True
Paulo,Filho,1978-05-24,Paulo Filho,paulo filho,paulo filho,,68.0,185.0,,Southpaw,False
Paulo,Henrique,2002-07-03,Paulo Henrique,paulo henrique,paulo da silva,PH,,125.0,,,False
Paulo,Renato Junior,1994-01-25,Paulo Renato Junior,paulo renato junior,paulo renato junior,,72.0,205.0,73.0,Orthodox,False
Paulo,Santos,,Paulo Santos,paulo santos,paulo santos,,,,,,False
Paulo,Thiago,1981-01-25,Paulo Thiago,paulo thiago,paulo thiago,,71.0,170.0,74.0,Orthodox,False
Paulo Cesar,Silva,2063-07-21,Paulo Cesar Silva,paulo cesar silva,paulo cesar silva,Giant,89.0,385.0,,Orthodox,False
Pawan,Maan,1986-04-06,Pawan Maan,pawan maan,pawan maan,,67.0,155.0,70.0,Orthodox,False
Pawel,Nastula,2070-06-26,Pawel Nastula,pawel nastula,pawel nastula,,72.0,230.0,,Southpaw,False
Pawel,Pawlak,1989-02-08,Pawel Pawlak,pawel pawlak,pawel pawlak,,72.0,170.0,73.0,Orthodox,False
Payton,Talbott,1998-09-09,Payton Talbott,payton talbott,payton talbott,,70.0,135.0,70.0,Switch,True
Pearl,Gonzalez,1986-08-12,Pearl Gonzalez,pearl gonzalez,pearl gonzalez,,64.0,115.0,,Orthodox,False
Pedro,Falcao,1992-07-30,Pedro Falcao,pedro falcao,pedro falcao,Pedrinho,66.0,135.0,66.0,Orthodox,False
Pedro,Munhoz,1986-09-07,Pedro Munhoz,pedro munhoz,pedro munhoz,The Young Punisher,66.0,135.0,65.0,Orthodox,True
Pedro,Nobre,1986-02-13,Pedro Nobre,pedro nobre,pedro nobre,The Rock,65.0,135.0,,,False
Pedro,Otavio,,Pedro Otavio,pedro otavio,pedro otavio,Te Pedro,75.0,245.0,,Orthodox,False
Pedro,Rizzo,2074-05-03,Pedro Rizzo,pedro rizzo,pedro rizzo,The Rock,73.0,241.0,,Orthodox,False
Pedro,Rocha,,Pedro Rocha,pedro rocha,pedro rocha,,,,,,False
Peggy,Morgan,1979-12-16,Peggy Morgan,peggy morgan,peggy morgan,The Daywalker,73.0,135.0,,,False
Per,Eklund,,Per Eklund,per eklund,per eklund,,70.0,155.0,72.0,Orthodox,False
Pete,Rodriguez,1996-11-13,Pete Rodriguez,pete rodriguez,pete rodriguez,Dead Game,69.0,170.0,71.0,Switch,True
Pete,Rogers Jr.,,Pete Rogers Jr.,pete rogers jr,pete rogers jr,The Heat,72.0,145.0,,,False
Pete,Sabala,,Pete Sabala,pete sabala,pete sabala,,,135.0,,,False
Pete,Sell,1982-08-05,Pete Sell,pete sell,pete sell,Drago,71.0,170.0,75.0,Orthodox,False
Pete,Spratt,2071-01-09,Pete Spratt,pete spratt,pete spratt,The Secret Weapon,69.0,170.0,,Orthodox,False
Pete,Williams,2075-07-10,Pete Williams,pete williams,pete williams,El Duro,75.0,235.0,,Orthodox,False
Peter,Barrett,1986-08-10,Peter Barrett,peter barrett,peter barrett,Slippery,70.0,145.0,73.0,Southpaw,False
Peter,Danesoe,2000-09-01,Peter Danesoe,peter danesoe,peter danesoe,The Asian Viking,66.0,135.0,68.0,Orthodox,True
Peter,Petties,1990-12-20,Peter Petties,peter petties,peter petties,The Joker,71.0,145.0,72.0,Southpaw,True
Peter,Sobotta,1987-01-11,Peter Sobotta,peter sobotta,peter sobotta,,72.0,170.0,75.0,Southpaw,False
Petr,Yan,1993-02-11,Petr Yan,petr yan,petr yan,No Mercy,67.0,135.0,67.0,Switch,True
Phil,Baroni,1976-04-16,Phil Baroni,phil baroni,phil baroni,The New York Bad Ass,69.0,170.0,72.0,Orthodox,False
Phil,Caracappa,1992-06-05,Phil Caracappa,phil caracappa,phil caracappa,The Hitman,68.0,135.0,70.0,Orthodox,False
Phil,Cardella,1976-07-09,Phil Cardella,phil cardella,phil cardella,,71.0,155.0,,,False
Phil,Davis,1984-09-25,Phil Davis,phil davis,phil davis,Mr. Wonderful,74.0,205.0,79.0,Orthodox,False
Phil,Harris,1983-09-04,Phil Harris,phil harris,phil harris,Billy,64.0,125.0,65.0,Orthodox,False
Phil,Hawes,1989-01-08,Phil Hawes,phil hawes,phil hawes,No Hype,72.0,185.0,77.0,Orthodox,True
Phil,Johns,2068-10-22,Phil Johns,phil johns,phil johns,,62.0,170.0,,Southpaw,False
Phil,Rowe,1990-07-18,Phil Rowe,phil rowe,phil rowe,The Fresh Prince,75.0,170.0,80.0,Orthodox,False
Philip,De Fries,1986-04-21,Philip De Fries,philip de fries,philip de fries,,77.0,250.0,79.0,Orthodox,False
Philip,Perez,,Philip Perez,philip perez,philip perez,,65.0,155.0,,Southpaw,False
Philip,Preece,,Philip Preece,philip preece,philip preece,,68.0,205.0,,Orthodox,False
Philipe,Lins,1985-08-17,Philipe Lins,philipe lins,philipe lins,Monstro,74.0,205.0,78.0,Orthodox,True
Phillip,Latu,1991-02-17,Phillip Latu,phillip latu,phillip latu,The Doctor,75.0,205.0,76.0,Orthodox,False
Phillip,Miller,1979-02-20,Phillip Miller,phillip miller,phillip miller,,71.0,185.0,,Orthodox,False
Phillipe,Nover,1984-02-03,Phillipe Nover,phillipe nover,phillipe nover,The Filipino Assassin,69.0,145.0,72.0,Orthodox,False
Piera,Rodriguez,1992-11-11,Piera Rodriguez,piera rodriguez,piera rodriguez,La Fiera,63.0,115.0,63.0,Orthodox,True
Pietro,Menga,1988-02-15,Pietro Menga,pietro menga,pietro menga,,67.0,125.0,68.0,Southpaw,False
Pingyuan,Liu,1993-02-13,Pingyuan Liu,pingyuan liu,pingyuan liu,,66.0,135.0,72.0,Orthodox,False
Piotr,Hallmann,1987-08-25,Piotr Hallmann,piotr hallmann,piotr hallmann,Pletwal,69.0,155.0,71.0,Orthodox,False
Poliana,Botelho,1988-12-15,Poliana Botelho,poliana botelho,poliana botelho,,68.0,125.0,67.0,Orthodox,False
Polyana,Viana,1992-06-14,Polyana Viana,polyana viana,polyana viana,Dama de Ferro,65.0,115.0,67.0,Orthodox,True
Poppies,Martinez,1983-08-19,Poppies Martinez,poppies martinez,poppies martinez,The Tachi Kid,69.0,145.0,,,False
Preston,Parsons,1995-07-15,Preston Parsons,preston parsons,preston parsons,Pressure,71.0,170.0,71.0,Orthodox,False
Priscila,Cachoeira,1988-08-19,Priscila Cachoeira,priscila cachoeira,priscila cachoeira,Zombie Girl,67.0,135.0,65.0,Orthodox,True
Priya,Sharma,1991-08-29,Priya Sharma,priya sharma,priya sharma,The Catwoman,61.0,115.0,59.0,Orthodox,False
Pro,Escobedo,,Pro Escobedo,pro escobedo,pro escobedo,,,205.0,,,False
Puja,Tomar,1993-12-05,Puja Tomar,puja tomar,puja tomar,Cyclone,64.0,115.0,59.0,Southpaw,True
Punahele,Soriano,1992-11-22,Punahele Soriano,punahele soriano,punahele soriano,Puna,71.0,170.0,72.0,Southpaw,True
Qiu,Lun,1997-07-08,Qiu Lun,qiu lun,qiu lun,Tibetan Knight,68.0,125.0,66.0,Southpaw,False
Quang,Le,1991-10-18,Quang Le,quang le,quang le,Bang,66.0,135.0,70.0,Orthodox,False
Quemuel,Ottoni,1992-10-22,Quemuel Ottoni,quemuel ottoni,quemuel ottoni,,72.0,155.0,72.0,Orthodox,False
Quentin,Pasley,,Quentin Pasley,quentin pasley,quentin pasley,,,205.0,,,False
Quillan,Salkilld,1999-12-28,Quillan Salkilld,quillan salkilld,quillan salkilld,,72.0,155.0,75.0,Orthodox,True
Quinn,Mulhern,1984-09-20,Quinn Mulhern,quinn mulhern,quinn mulhern,,75.0,155.0,,Orthodox,False
Quinton,Jackson,1978-06-20,Quinton Jackson,quinton jackson,quinton jackson,Rampage,73.0,205.0,73.0,Orthodox,False
RJ,Clifford,,RJ Clifford,rj clifford,rj clifford,,,160.0,,,False
Rabindra,Dhant,1998-11-30,Rabindra Dhant,rabindra dhant,rabindra dhant,,,135.0,,,False
Rachael,Ostovich,1991-02-25,Rachael Ostovich,rachael ostovich,rachael ostovich,,63.0,125.0,62.0,Orthodox,False
Radley,Da Silva,1995-06-20,Radley Da Silva,radley da silva,radley da silva,Snake Eyes,69.0,145.0,71.0,Orthodox,False
Rafa,Garcia,1994-08-05,Rafa Garcia,rafa garcia,rafa garcia,Gifted,67.0,155.0,70.0,Orthodox,True
Rafael,Alves,1990-11-14,Rafael Alves,rafael alves,rafael alves,The Turn,68.0,155.0,68.0,Orthodox,False
Rafael,Carino,,Rafael Carino,rafael carino,rafael carino,,80.0,245.0,,Orthodox,False
Rafael,Carvalho,1986-07-27,Rafael Carvalho,rafael carvalho,rafael carvalho,,75.0,185.0,,,False
Rafael,Cavalcante,1980-04-14,Rafael Cavalcante,rafael cavalcante,rafael cavalcante,Feijao,73.0,205.0,74.0,Orthodox,False
Rafael,Cerqueira,1990-03-15,Rafael Cerqueira,rafael cerquiera,rafael cerquiera,The Lion,75.0,205.0,76.0,Southpaw,False
Rafael,Dias,1979-10-20,Rafael Dias,rafael dias,rafael dias,,69.0,145.0,,Orthodox,False
Rafael,Dos Anjos,1984-10-26,Rafael Dos Anjos,rafael dos anjos,rafael dos anjos,,68.0,170.0,70.0,Southpaw,True
Rafael,Estevam,1996-08-10,Rafael Estevam,rafael estevam,rafael estevam,Macapa,68.0,125.0,69.0,Orthodox,True
Rafael,Fiziev,1993-03-05,Rafael Fiziev,rafael fiziev,rafael fiziev,Ataman,68.0,155.0,71.0,Switch,True
Rafael,Freitas,,Rafael Freitas,rafael freitas,rafael freitas,Capoeira,,205.0,,Orthodox,False
Rafael,Natal,1982-12-25,Rafael Natal,rafael natal,rafael natal,Sapo,72.0,185.0,77.0,Orthodox,False
Rafael,Pergentino,,Rafael Pergentino,rafael pergentino,rafael pergentino,,,265.0,,,False
Rafael,Rebello,1980-10-16,Rafael Rebello,rafael rebello,rafael rebello,Rafinha,65.0,135.0,67.0,Orthodox,False
Rafael,Rios,,Rafael Rios,rafael rios,rafael rios,,,150.0,,,False
Rafael,Silva,1985-03-20,Rafael Silva,rafael silva,rafael silva,Morcego,67.0,135.0,,,False
Rafael,Tobias,2003-03-20,Rafael Tobias,rafael tobias,rafael tobias,Bipolar,,205.0,,,True
Rafael ,Del Real,,Rafael  Del Real,rafael del real,rafaeldel real,,71.0,225.0,,,False
Rafaello,Oliveira,1982-01-26,Rafaello Oliveira,rafaello oliveira,rafaello oliveira,Tractor,68.0,155.0,71.0,Orthodox,False
Raheam,Forest,1997-07-11,Raheam Forest,raheam forest,raheam forest,Rambo,71.0,170.0,73.0,Switch,False
Raimond,Magomedaliev,1990-06-10,Raimond Magomedaliev,raimond magomedaliev,raimond magomedaliev,,73.0,170.0,75.0,Orthodox,True
Rainn,Guerrero,1992-05-13,Rainn Guerrero,rainn guerrero,rainn guerrero,Purple Rainn,66.0,125.0,65.0,Orthodox,True
Rainy,Martinez,,Rainy Martinez,rainy martinez,rainy martinez,,72.0,199.0,,Orthodox,False
Raja,Shippen,1986-10-07,Raja Shippen,raja shippen,raja shippen,,66.0,145.0,,,False
Ralek,Gracie,1985-10-04,Ralek Gracie,ralek gracie,ralek gracie,,74.0,210.0,,Orthodox,False
Ralph,Dillon,,Ralph Dillon,ralph dillon,ralph dillon,Rage,74.0,205.0,,Orthodox,False
Ralph,Gracie,,Ralph Gracie,ralph gracie,ralph gracie,,69.0,183.0,,Orthodox,False
Rama,Supandhi,1991-11-07,Rama Supandhi,rama supandhi,rama supandhi,Hellboy,65.0,125.0,66.0,Southpaw,False
Ramazan,Emeev,1987-05-23,Ramazan Emeev,ramazan emeev,ramazan emeev,Gorets,70.0,170.0,76.0,Southpaw,False
Ramazan,Kuramagomedov,1996-08-23,Ramazan Kuramagomedov,ramazan kuramagomedov,ramazan kuramagomedov,,73.0,170.0,73.0,Orthodox,False
Ramazan,Temirov,1997-01-31,Ramazan Temirov,ramazan temirov,ramazan temirov,Temurlan,64.0,125.0,63.0,Orthodox,True
Rameau Thierry,Sokoudjou,1984-04-18,Rameau Thierry Sokoudjou,rameau thierry sokoudjou,rameau thierry sokoudjou,The African Assassin,70.0,205.0,78.0,Orthodox,False
Rami,Hamed,1991-04-25,Rami Hamed,rami hamed,rami hamed,,73.0,170.0,71.0,Orthodox,True
Ramiro,Hernandez,1986-07-22,Ramiro Hernandez,ramiro hernandez,ramiro hernandez,Junior,69.0,135.0,,Orthodox,False
Ramiro,Jimenez,1999-01-16,Ramiro Jimenez,ramiro jimenez,ramiro jimenez,El Cachanilla,69.0,145.0,73.0,Southpaw,True
Ramiz,Brahimaj,1992-11-17,Ramiz Brahimaj,ramiz brahimaj,ramiz brahimaj,,70.0,170.0,72.0,Orthodox,True
Ramon,Taveras,1994-01-09,Ramon Taveras,ramon taveras,ramon taveras,The Savage,68.0,145.0,70.0,Southpaw,True
Ramona,Pascual,1988-09-23,Ramona Pascual,ramona pascual,ramona pascual,,67.0,135.0,66.0,Southpaw,False
Ramsey,Nijem,1988-04-01,Ramsey Nijem,ramsey nijem,ramsey nijem,,71.0,155.0,75.0,Orthodox,False
Rana Rudra Pratap,Singh,1997-05-09,Rana Rudra Pratap Singh,rana rudra pratap singh,rana rudra pratap singh,Ashwathama,70.0,135.0,69.0,Orthodox,True
Randa,Markos,1985-08-10,Randa Markos,randa markos,randa markos,Quiet Storm,64.0,115.0,63.0,Orthodox,False
Randall,Wallace,1989-03-01,Randall Wallace,randall wallace,randall wallace,Braveheart,71.0,185.0,73.0,Orthodox,False
Randy,Brown,1990-07-08,Randy Brown,randy brown,randy brown,Rudeboy,75.0,170.0,78.0,Orthodox,True
Randy,Costa,1994-07-06,Randy Costa,randy costa,randy costa,The Zohan,69.0,135.0,73.0,Switch,False
Randy,Couture,2063-06-22,Randy Couture,randy couture,randy couture,The Natural,73.0,205.0,75.0,Orthodox,False
Rani,Yahya,1984-09-12,Rani Yahya,rani yahya,rani yahya,,66.0,135.0,67.0,Orthodox,True
Raoni,Barcelos,1987-05-01,Raoni Barcelos,raoni barcelos,raoni barcelos,,67.0,135.0,67.0,Orthodox,True
Raou,Raou,,Raou Raou,raou raou,raou raou,,68.0,195.0,,Orthodox,False
Raphael,Assuncao,1982-07-19,Raphael Assuncao,raphael assuncao,raphael assuncao,,65.0,135.0,66.0,Orthodox,False
Raphael,Butler,1984-01-04,Raphael Butler,raphael butler,raphael butler,The Silencer,75.0,261.0,,,False
Raphael,Pessoa,1989-03-09,Raphael Pessoa,raphael pessoa,raphael pessoa,Bebezao,75.0,262.0,78.0,Orthodox,False
Raphael,Uchegbu,,Raphael Uchegbu,raphael uchegbu,raphael uchegbu,,,135.0,,,False
Raquel,Pa'aluhi,,Raquel Pa'aluhi,raquel pa aluhi,raquel pa aluhi,Rocky,67.0,135.0,,,False
Raquel,Pennington,1988-09-05,Raquel Pennington,raquel pennington,raquel pennington,Rocky,67.0,135.0,67.0,Orthodox,True
Rashad,Coulter,1981-11-27,Rashad Coulter,rashad coulter,rashad coulter,Daywalker,71.0,205.0,76.0,Orthodox,False
Rashad,Evans,1979-09-25,Rashad Evans,rashad evans,rashad evans,Suga,72.0,205.0,75.0,Orthodox,False
Rashard,Lovelace,,Rashard Lovelace,rashard lovelace,rashard lovelace,,,155.0,,,False
Rashid,Magomedov,1984-11-29,Rashid Magomedov,rashid magomedov,rashid magomedov,Highlander,69.0,155.0,70.0,Orthodox,False
Rashid,Vagabov,1998-06-27,Rashid Vagabov,rashid vagabov,rashid vagabov,Rambo,,125.0,,,False
Raul,Castillo,,Raul Castillo,raul castillo,raul castillo,,71.0,185.0,,Orthodox,False
Raul,Rosas Jr.,2004-10-08,Raul Rosas Jr.,raul rosas jr,raul rosas jr,El Nino Problema,69.0,135.0,67.0,Switch,True
Raul,Sandoval,,Raul Sandoval,raul sandoval,raul sandoval,,,130.0,,,False
Raulian,Paiva,1995-10-17,Raulian Paiva,raulian paiva,raulian paiva,,68.0,135.0,69.0,Orthodox,False
Ravena,Oliveira,1997-02-20,Ravena Oliveira,ravena oliveira,ravena oliveira,Kenoudy,65.0,115.0,65.0,Orthodox,True
Ray,Borg,1993-08-04,Ray Borg,ray borg,ray borg,The Tazmexican Devil,64.0,135.0,63.0,Orthodox,False
Ray,Perales,,Ray Perales,ray perales,ray perales,Relentless,70.0,170.0,,Orthodox,False
Ray,Rodriguez,1987-12-10,Ray Rodriguez,ray rodriguez,ray rodriguez,The Judge,67.0,135.0,70.0,Orthodox,False
Ray,Routh,,Ray Routh,ray routh,ray routh,,68.0,185.0,,Orthodox,False
Ray,Sefo,2071-02-15,Ray Sefo,ray sefo,ray sefo,Sugarfoot,72.0,240.0,,Orthodox,False
Ray,Seraille,,Ray Seraille,ray seraille,ray seraille,,75.0,246.0,,,False
Ray,Sloan,1985-07-14,Ray Sloan,ray sloan,ray sloan,,73.0,205.0,,,False
Ray,Steinbeiss,1979-09-12,Ray Steinbeiss,ray steinbeiss,ray steinbeiss,Ipswitch Cobra,71.0,170.0,,Orthodox,False
Ray,Wizard,,Ray Wizard,ray wizard,ray wizard,,,,,,False
Rayanne,dos Santos,1995-06-08,Rayanne dos Santos,rayanne dos santos,rayanne dos santos,,62.0,115.0,62.0,Orthodox,True
Raymond,Daniels,,Raymond Daniels,raymond daniels,raymond daniels,,74.0,185.0,,Southpaw,False
Razak,Al-Hassan,1982-05-14,Razak Al-Hassan,razak al hassan,razak al hassan,,74.0,205.0,,Orthodox,False
Reese,Andy,2073-03-31,Reese Andy,reese andy,reese andy,Riptide,72.0,205.0,,Orthodox,False
Regina,Tarin,2004-10-19,Regina Tarin,regina tarin,regina malpica rivera,Kill Bill,,135.0,,,True
Reginaldo,Vieira,1982-11-26,Reginaldo Vieira,reginaldo vieira,reginaldo vieira,,67.0,135.0,65.0,Orthodox,False
Rei,Tsuruya,2002-06-22,Rei Tsuruya,rei tsuruya,rei tsuruya,,66.0,125.0,68.0,Orthodox,True
Reinier,de Ridder,1990-09-07,Reinier de Ridder,reinier de ridder,reinier de ridder,RdR,76.0,185.0,78.0,Southpaw,True
Remco,Pardoel,,Remco Pardoel,remco pardoel,remco pardoel,Grizzly,75.0,260.0,,Southpaw,False
Remo,Cardarelli,,Remo Cardarelli,remo cardarelli,remo cardarelli,,,135.0,,,False
Ren,Ozaki,2001-12-15,Ren Ozaki,ren ozaki,ren ozaki,,67.0,135.0,68.0,Orthodox,False
Ren,Yawei,1998-02-07,Ren Yawei,ren yawei,ren yawei,,69.0,155.0,69.0,Orthodox,False
Renan,Barao,1987-01-31,Renan Barao,renan barao,renan barao,The Baron,66.0,145.0,70.0,Orthodox,False
Renato,Moicano,1989-05-21,Renato Moicano,renato moicano,renato moicano,,71.0,155.0,72.0,Orthodox,True
Renato,Sobral,2075-09-07,Renato Sobral,renato sobral,renato sobral,Babalu,73.0,205.0,75.0,Orthodox,False
Renato,Verissimo,2073-08-03,Renato Verissimo,renato verissimo,renato verissimo,Charuto,73.0,170.0,,Orthodox,False
Rene,Kronvold,,Rene Kronvold,rene kronvold,rene kronvold,,68.0,170.0,,Orthodox,False
Renee,Forte,1987-03-27,Renee Forte,renee forte,renee forte,,67.0,155.0,71.0,Orthodox,False
Renzo,Gracie,2067-03-11,Renzo Gracie,renzo gracie,renzo gracie,,70.0,185.0,,Orthodox,False
Reuben,Duran,1983-07-02,Reuben Duran,reuben duran,reuben duran,,67.0,135.0,71.0,Orthodox,False
Rex,Holman,,Rex Holman,rex holman,rex holman,Big Dog,75.0,205.0,,Southpaw,False
Rex,Richards,,Rex Richards,rex richards,rex richards,,77.0,265.0,,,False
